date,load_mw
2020-06-20,5715.291666666667
2020-06-21,5396.541666666667
2020-06-22,6736.958333333333
2020-06-23,6711.0
2020-06-24,6744.333333333333
2020-06-25,6877.375
2020-06-26,6593.333333333333
2020-06-27,5692.166666666667
2020-06-28,5348.458333333333
2020-06-29,6976.541666666667
2020-06-30,6855.416666666667
2020-07-01,7053.916666666667
2020-07-02,7021.083333333333
2020-07-03,6739.0
2020-07-04,5686.625
2020-07-05,5306.708333333333
2020-07-06,6963.75
2020-07-07,6713.0
2020-07-08,6757.25
2020-07-09,6833.833333333333
2020-07-10,6732.666666666667
2020-07-11,5892.208333333333
2020-07-12,5215.666666666667
2020-07-13,6562.916666666667
2020-07-14,6646.875
2020-07-15,6849.583333333333
2020-07-16,6894.583333333333
2020-07-17,6613.083333333333
2020-07-18,5759.416666666667
2020-07-19,5320.125
2020-07-20,6760.583333333333
2020-07-21,6935.0
2020-07-22,6934.833333333333
2020-07-23,6885.875
2020-07-24,6700.25
2020-07-25,5687.416666666667
2020-07-26,5297.0
2020-07-27,6493.375
2020-07-28,6743.041666666667
2020-07-29,6740.166666666667
2020-07-30,6647.041666666667
2020-07-31,6463.708333333333
2020-08-01,5332.583333333333
2020-08-02,5023.916666666667
2020-08-03,6462.583333333333
2020-08-04,6556.875
2020-08-05,6470.0
2020-08-06,6412.875
2020-08-07,6308.125
2020-08-08,5393.75
2020-08-09,5087.875
2020-08-10,6380.458333333333
2020-08-11,6461.708333333333
2020-08-12,6611.833333333333
2020-08-13,6637.458333333333
2020-08-14,6469.541666666667
2020-08-15,5114.208333333333
2020-08-16,5120.0
2020-08-17,6613.791666666667
2020-08-18,6614.5
2020-08-19,6673.625
2020-08-20,6598.208333333333
2020-08-21,6380.375
2020-08-22,5446.416666666667
2020-08-23,5237.041666666667
2020-08-24,6538.541666666667
2020-08-25,6506.083333333333
2020-08-26,6635.083333333333
2020-08-27,6646.833333333333
2020-08-28,6575.875
2020-08-29,5537.0
2020-08-30,5280.916666666667
2020-08-31,6640.75
2020-09-01,6754.208333333333
2020-09-02,6654.708333333333
2020-09-03,6608.75
2020-09-04,6474.916666666667
2020-09-05,5677.333333333333
2020-09-06,5383.958333333333
2020-09-07,6755.625
2020-09-08,6650.791666666667
2020-09-09,6616.666666666667
2020-09-10,6681.0
2020-09-11,6548.458333333333
2020-09-12,5584.083333333333
2020-09-13,5304.833333333333
2020-09-14,6689.875
2020-09-15,6757.958333333333
2020-09-16,6843.625
2020-09-17,6880.333333333333
2020-09-18,6710.125
2020-09-19,5629.791666666667
2020-09-20,5256.625
2020-09-21,6741.083333333333
2020-09-22,6811.041666666667
2020-09-23,6906.916666666667
2020-09-24,6888.083333333333
2020-09-25,6774.333333333333
2020-09-26,5860.166666666667
2020-09-27,5432.291666666667
2020-09-28,6997.666666666667
2020-09-29,6957.625
2020-09-30,6944.041666666667
